Unnamed: 0,Index,Date and Time,Speed (km/h),Distance traveled (km).1,Status,Position,Latitude,Longitude,Distance traveled (km),Distance_geopy
130,0,1970-01-01 00:00:00.000000011,11,"湖南省常德市鼎城区G207(锡海线),距鼎城永欣机械制造公司 约123米,距石板滩中学 约278米",111,639302,29,16212,"ACC开,3D定位,天线正常",10256706.124948474
131,0,1970-01-01 00:00:00.000000011,11,"湖南省常德市鼎城区G207(锡海线),距鼎城永欣机械制造公司 约123米,距石板滩中学 约278米",111,639302,29,162121,"ACC开,3D定位,天线正常",10096793.619072547
132,0,1970-01-01 00:00:00.000000011,11,"湖南省常德市鼎城区G207(锡海线),距鼎城永欣机械制造公司 约123米,距石板滩中学 约278米",111,6393,29,162119,"ACC开,3D定位,天线正常",194504.5018861813
133,0,1970-01-01 00:00:00.000000011,11,"湖南省常德市鼎城区G207(锡海线),距鼎城永欣机械制造公司 约123米,距石板滩中学 约278米",111,639302,29,162119,"ACC开,3D定位,天线正常",0.0
134,0,1970-01-01 00:00:00.000000011,11,"湖南省常德市鼎城区G207(锡海线),距鼎城永欣机械制造公司 约123米,距石板滩中学 约278米",111,639301,29,162118,"ACC开,3D定位,天线正常",97253.12142692087
135,0,1970-01-01 00:00:00.000000011,11,"湖南省常德市鼎城区G207(锡海线),距鼎城永欣机械制造公司 约123米,距石板滩中学 约278米",111,639296,29,16212,"ACC开,3D定位,天线正常",9853434.69144034
136,0,1970-01-01 00:00:00.000000011,11,"湖南省常德市鼎城区G207(锡海线),距鼎城永欣机械制造公司 约122米,距石板滩中学 约278米",111,639294,29,16212,"ACC开,3D定位,天线正常",0.0
137,0,1970-01-01 00:00:00.000000011,11,"湖南省常德市鼎城区G207(锡海线),距鼎城永欣机械制造公司 约123米,距石板滩中学 约278米",111,639297,29,162121,"ACC开,3D定位,天线正常",10096793.619072547
138,0,1970-01-01 00:00:00.000000011,11,"湖南省常德市鼎城区G207(锡海线),距鼎城永欣机械制造公司 约123米,距石板滩中学 约278米",111,639298,29,162122,"ACC开,3D定位,天线正常",97253.12142692087
139,0,1970-01-01 00:00:00.000000011,11,"湖南省常德市鼎城区G207(锡海线),距鼎城永欣机械制造公司 约123米,距石板滩中学 约278米",111,639297,29,162123,"ACC开,3D定位,天线正常",97253.12142692338
140,0,1970-01-01 00:00:00.000000011,11,"湖南省常德市鼎城区G207(锡海线),距鼎城永欣机械制造公司 约123米,距石板滩中学 约278米",111,639297,29,162123,"ACC开,3D定位,天线正常",0.0
141,0,1970-01-01 00:00:00.000000011,11,"湖南省常德市鼎城区G207(锡海线),距鼎城永欣机械制造公司 约123米,距石板滩中学 约278米",111,639298,29,162122,"ACC开,3D定位,天线正常",97253.12142692338
142,0,1970-01-01 00:00:00.000000011,11,"湖南省常德市鼎城区G207(锡海线),距鼎城永欣机械制造公司 约123米,距石板滩中学 约278米",111,639301,29,162121,"ACC开,3D定位,天线正常",97253.12142692087
143,0,1970-01-01 00:00:00.000000011,11,"湖南省常德市鼎城区G207(锡海线),距鼎城永欣机械制造公司 约123米,距石板滩中学 约278米",111,639302,29,162121,"ACC开,3D定位,天线正常",0.0
144,0,1970-01-01 00:00:00.000000011,11,"湖南省常德市鼎城区G207(锡海线),距鼎城永欣机械制造公司 约123米,距石板滩中学 约278米",111,639305,29,162122,"ACC开,3D定位,天线正常",97253.12142692087
145,0,1970-01-01 00:00:00.000000011,11,"湖南省常德市鼎城区G207(锡海线),距鼎城永欣机械制造公司 约123米,距石板滩中学 约278米",111,639307,29,162122,"ACC开,3D定位,天线正常",0.0
146,0,1970-01-01 00:00:00.000000011,11,"湖南省常德市鼎城区G207(锡海线),距鼎城永欣机械制造公司 约123米,距石板滩中学 约278米",111,639306,29,162123,"ACC开,3D定位,天线正常",97253.12142692338
147,0,1970-01-01 00:00:00.000000011,11,"湖南省常德市鼎城区G207(锡海线),距鼎城永欣机械制造公司 约123米,距石板滩中学 约278米",111,639307,29,162123,"ACC开,3D定位,天线正常",0.0
148,0,1970-01-01 00:00:00.000000011,11,"湖南省常德市鼎城区G207(锡海线),距鼎城永欣机械制造公司 约123米,距石板滩中学 约278米",111,639306,29,162123,"ACC开,3D定位,天线正常",0.0
149,0,1970-01-01 00:00:00.000000011,11,"湖南省常德市鼎城区G207(锡海线),距鼎城永欣机械制造公司 约123米,距石板滩中学 约278米",111,639307,29,162123,"ACC开,3D定位,天线正常",0.0
150,0,1970-01-01 00:00:00.000000011,11,"湖南省常德市鼎城区G207(锡海线),距鼎城永欣机械制造公司 约124米,距石板滩中学 约278米",111,639309,29,162124,"ACC开,3D定位,天线正常",97253.12142692087
151,0,1970-01-01 00:00:00.000000011,11,"湖南省常德市鼎城区G207(锡海线),距鼎城永欣机械制造公司 约124米,距石板滩中学 约278米",111,639308,29,162126,"ACC开,3D定位,天线正常",194504.5018861813
152,0,1970-01-01 00:00:00.000000011,11,"湖南省常德市鼎城区G207(锡海线),距鼎城永欣机械制造公司 约124米,距石板滩中学 约278米",111,639309,29,162128,"ACC开,3D定位,天线正常",194504.5018861813
153,0,1970-01-01 00:00:00.000000011,11,"湖南省常德市鼎城区G207(锡海线),距鼎城永欣机械制造公司 约124米,距石板滩中学 约278米",111,639308,29,162129,"ACC开,3D定位,天线正常",97253.12142692087
154,0,1970-01-01 00:00:00.000000011,11,"湖南省常德市鼎城区G207(锡海线),距鼎城永欣机械制造公司 约124米,距石板滩中学 约277米",111,639308,29,16213,"ACC开,3D定位,天线正常",10647619.548973966
155,0,1970-01-01 00:00:00.000000011,11,"湖南省常德市鼎城区G207(锡海线),距鼎城永欣机械制造公司 约124米,距石板滩中学 约277米",111,639308,29,16213,"ACC开,3D定位,天线正常",0.0
156,0,1970-01-01 00:00:00.000000011,11,"湖南省常德市鼎城区G207(锡海线),距鼎城永欣机械制造公司 约124米,距石板滩中学 约277米",111,639308,29,16213,"ACC开,3D定位,天线正常",0.0
157,0,1970-01-01 00:00:00.000000011,11,"湖南省常德市鼎城区G207(锡海线),距鼎城永欣机械制造公司 约124米,距石板滩中学 约277米",111,63931,29,162132,"ACC开,3D定位,天线正常",10875546.990892123
158,0,1970-01-01 00:00:00.000000011,11,"湖南省常德市鼎城区G207(锡海线),距鼎城永欣机械制造公司 约124米,距石板滩中学 约277米",111,639312,29,162132,"ACC开,3D定位,天线正常",0.0
159,0,1970-01-01 00:00:00.000000011,11,"湖南省常德市鼎城区G207(锡海线),距鼎城永欣机械制造公司 约124米,距石板滩中学 约277米",111,639311,29,162131,"ACC开,3D定位,天线正常",97253.12142692338
160,0,1970-01-01 00:00:00.000000011,11,"湖南省常德市鼎城区G207(锡海线),距鼎城永欣机械制造公司 约125米,距石板滩中学 约277米",111,639312,29,162133,"ACC开,3D定位,天线正常",194504.5018861813
161,0,1970-01-01 00:00:00.000000011,11,"湖南省常德市鼎城区G207(锡海线),距鼎城永欣机械制造公司 约125米,距石板滩中学 约277米",111,639308,29,162135,"ACC开,3D定位,天线正常",194504.5018861813
162,0,1970-01-01 00:00:00.000000011,11,"湖南省常德市鼎城区G207(锡海线),距鼎城永欣机械制造公司 约125米,距石板滩中学 约277米",111,639308,29,162136,"ACC开,3D定位,天线正常",97253.12142692338
163,0,1970-01-01 00:00:00.000000011,11,"湖南省常德市鼎城区G207(锡海线),距鼎城永欣机械制造公司 约125米,距石板滩中学 约277米",111,639306,29,162136,"ACC开,3D定位,天线正常",0.0
164,0,1970-01-01 00:00:00.000000011,11,"湖南省常德市鼎城区G207(锡海线),距鼎城永欣机械制造公司 约125米,距石板滩中学 约277米",111,639304,29,162136,"ACC开,3D定位,天线正常",0.0
165,0,1970-01-01 00:00:00.000000011,11,"湖南省常德市鼎城区G207(锡海线),距鼎城永欣机械制造公司 约124米,距石板滩中学 约277米",111,639302,29,162135,"ACC开,3D定位,天线正常",97253.12142692338
166,0,1970-01-01 00:00:00.000000011,11,"湖南省常德市鼎城区G207(锡海线),距鼎城永欣机械制造公司 约124米,距石板滩中学 约276米",111,6393,29,162137,"ACC开,3D定位,天线正常",194504.5018861813
167,0,1970-01-01 00:00:00.000000011,11,"湖南省常德市鼎城区G207(锡海线),距鼎城永欣机械制造公司 约125米,距石板滩中学 约276米",111,639299,29,162138,"ACC开,3D定位,天线正常",97253.12142692087
168,0,1970-01-01 00:00:00.000000011,11,"湖南省常德市鼎城区G207(锡海线),距鼎城永欣机械制造公司 约125米,距石板滩中学 约276米",111,639299,29,162139,"ACC开,3D定位,天线正常",97253.12142692338
169,0,1970-01-01 00:00:00.000000011,11,"湖南省常德市鼎城区G207(锡海线),距鼎城永欣机械制造公司 约125米,距石板滩中学 约276米",111,639299,29,16214,"ACC开,3D定位,天线正常",11314624.92269598
170,0,1970-01-01 00:00:00.000000011,11,"湖南省常德市鼎城区G207(锡海线),距鼎城永欣机械制造公司 约125米,距石板滩中学 约276米",111,6393,29,162141,"ACC开,3D定位,天线正常",11455531.164913887
171,0,1970-01-01 00:00:00.000000011,11,"湖南省常德市鼎城区G207(锡海线),距鼎城永欣机械制造公司 约125米,距石板滩中学 约276米",111,639302,29,162142,"ACC开,3D定位,天线正常",97253.12142692087
172,0,1970-01-01 00:00:00.000000011,11,"湖南省常德市鼎城区G207(锡海线),距鼎城永欣机械制造公司 约125米,距石板滩中学 约276米",111,639303,29,162142,"ACC开,3D定位,天线正常",0.0
173,0,1970-01-01 00:00:00.000000011,11,"湖南省常德市鼎城区G207(锡海线),距鼎城永欣机械制造公司 约125米,距石板滩中学 约276米",111,639304,29,162143,"ACC开,3D定位,天线正常",97253.12142692338
174,0,1970-01-01 00:00:00.000000011,11,"湖南省常德市鼎城区G207(锡海线),距鼎城永欣机械制造公司 约125米,距石板滩中学 约276米",111,639305,29,162144,"ACC开,3D定位,天线正常",97253.12142692087
175,0,1970-01-01 00:00:00.000000011,11,"湖南省常德市鼎城区G207(锡海线),距鼎城永欣机械制造公司 约125米,距石板滩中学 约276米",111,639307,29,162144,"ACC开,3D定位,天线正常",0.0
176,0,1970-01-01 00:00:00.000000011,11,"湖南省常德市鼎城区G207(锡海线),距鼎城永欣机械制造公司 约125米,距石板滩中学 约276米",111,639308,29,162144,"ACC开,3D定位,天线正常",0.0
177,0,1970-01-01 00:00:00.000000011,11,"湖南省常德市鼎城区G207(锡海线),距鼎城永欣机械制造公司 约126米,距石板滩中学 约276米",111,639309,29,162144,"ACC开,3D定位,天线正常",0.0
178,0,1970-01-01 00:00:00.000000011,11,"湖南省常德市鼎城区G207(锡海线),距鼎城永欣机械制造公司 约126米,距石板滩中学 约276米",111,63931,29,162145,"ACC开,3D定位,天线正常",97253.12142692338
179,0,1970-01-01 00:00:00.000000011,11,"湖南省常德市鼎城区G207(锡海线),距鼎城永欣机械制造公司 约126米,距石板滩中学 约276米",111,63931,29,162146,"ACC开,3D定位,天线正常",97253.12142692087
180,0,1970-01-01 00:00:00.000000011,11,"湖南省常德市鼎城区G207(锡海线),距鼎城永欣机械制造公司 约126米,距石板滩中学 约276米",111,639311,29,162147,"ACC开,3D定位,天线正常",97253.12142692087
181,0,1970-01-01 00:00:00.000000011,11,"湖南省常德市鼎城区G207(锡海线),距鼎城永欣机械制造公司 约126米,距石板滩中学 约276米",111,639314,29,162148,"ACC开,3D定位,天线正常",97253.12142692338
182,0,1970-01-01 00:00:00.000000011,11,"湖南省常德市鼎城区G207(锡海线),距鼎城永欣机械制造公司 约126米,距石板滩中学 约276米",111,639314,29,162148,"ACC开,3D定位,天线正常",0.0
183,0,1970-01-01 00:00:00.000000011,11,"湖南省常德市鼎城区G207(锡海线),距鼎城永欣机械制造公司 约126米,距石板滩中学 约276米",111,639314,29,162148,"ACC开,3D定位,天线正常",0.0
184,0,1970-01-01 00:00:00.000000011,11,"湖南省常德市鼎城区G207(锡海线),距鼎城永欣机械制造公司 约126米,距石板滩中学 约276米",111,639315,29,162148,"ACC开,3D定位,天线正常",0.0
185,0,1970-01-01 00:00:00.000000011,11,"湖南省常德市鼎城区G207(锡海线),距鼎城永欣机械制造公司 约126米,距石板滩中学 约276米",111,639314,29,162148,"ACC开,3D定位,天线正常",0.0
186,0,1970-01-01 00:00:00.000000011,11,"湖南省常德市鼎城区G207(锡海线),距鼎城永欣机械制造公司 约126米,距石板滩中学 约276米",111,639314,29,162148,"ACC开,3D定位,天线正常",0.0
187,0,1970-01-01 00:00:00.000000011,11,"湖南省常德市鼎城区G207(锡海线),距鼎城永欣机械制造公司 约126米,距石板滩中学 约276米",111,639313,29,162147,"ACC开,3D定位,天线正常",97253.12142692338
188,0,1970-01-01 00:00:00.000000011,11,"湖南省常德市鼎城区G207(锡海线),距鼎城永欣机械制造公司 约126米,距石板滩中学 约276米",111,639312,29,162147,"ACC开,3D定位,天线正常",0.0
189,0,1970-01-01 00:00:00.000000011,11,"湖南省常德市鼎城区G207(锡海线),距鼎城永欣机械制造公司 约126米,距石板滩中学 约275米",111,639302,29,162148,"ACC开,3D定位,天线正常",97253.12142692338
190,0,1970-01-01 00:00:00.000000011,11,"湖南省常德市鼎城区G207(锡海线),距鼎城永欣机械制造公司 约126米,距石板滩中学 约275米",111,6393,29,162148,"ACC开,3D定位,天线正常",0.0
191,0,1970-01-01 00:00:00.000000011,11,"湖南省常德市鼎城区G207(锡海线),距鼎城永欣机械制造公司 约126米,距石板滩中学 约275米",111,639299,29,162148,"ACC开,3D定位,天线正常",0.0
192,0,1970-01-01 00:00:00.000000011,11,"湖南省常德市鼎城区G207(锡海线),距鼎城永欣机械制造公司 约126米,距石板滩中学 约275米",111,639301,29,162148,"ACC开,3D定位,天线正常",0.0
193,0,1970-01-01 00:00:00.000000011,11,"湖南省常德市鼎城区G207(锡海线),距鼎城永欣机械制造公司 约126米,距石板滩中学 约275米",111,639301,29,162148,"ACC开,3D定位,天线正常",0.0
194,0,1970-01-01 00:00:00.000000011,11,"湖南省常德市鼎城区G207(锡海线),距鼎城永欣机械制造公司 约126米,距石板滩中学 约275米",111,639302,29,162148,"ACC开,3D定位,天线正常",0.0
195,0,1970-01-01 00:00:00.000000011,11,"湖南省常德市鼎城区G207(锡海线),距鼎城永欣机械制造公司 约126米,距石板滩中学 约275米",111,639302,29,162148,"ACC开,3D定位,天线正常",0.0
196,0,1970-01-01 00:00:00.000000011,11,"湖南省常德市鼎城区G207(锡海线),距鼎城永欣机械制造公司 约126米,距石板滩中学 约275米",111,639301,29,162148,"ACC开,3D定位,天线正常",0.0
197,0,1970-01-01 00:00:00.000000011,11,"湖南省常德市鼎城区G207(锡海线),距鼎城永欣机械制造公司 约125米,距石板滩中学 约275米",111,639301,29,162147,"ACC开,3D定位,天线正常",97253.12142692338
198,0,1970-01-01 00:00:00.000000011,11,"湖南省常德市鼎城区G207(锡海线),距鼎城永欣机械制造公司 约125米,距石板滩中学 约275米",111,639301,29,162147,"ACC开,3D定位,天线正常",0.0
199,0,1970-01-01 00:00:00.000000011,11,"湖南省常德市鼎城区G207(锡海线),距鼎城永欣机械制造公司 约125米,距石板滩中学 约275米",111,639301,29,162147,"ACC开,3D定位,天线正常",0.0
200,0,1970-01-01 00:00:00.000000011,11,"湖南省常德市鼎城区G207(锡海线),距鼎城永欣机械制造公司 约125米,距石板滩中学 约275米",111,639301,29,162147,"ACC开,3D定位,天线正常",0.0
201,0,1970-01-01 00:00:00.000000011,11,"湖南省常德市鼎城区G207(锡海线),距鼎城永欣机械制造公司 约126米,距石板滩中学 约275米",111,6393,29,162148,"ACC开,3D定位,天线正常",97253.12142692338
202,0,1970-01-01 00:00:00.000000011,11,"湖南省常德市鼎城区G207(锡海线),距鼎城永欣机械制造公司 约126米,距石板滩中学 约275米",111,6393,29,162149,"ACC开,3D定位,天线正常",97253.12142692087
203,0,1970-01-01 00:00:00.000000011,11,"湖南省常德市鼎城区G207(锡海线),距鼎城永欣机械制造公司 约126米,距石板滩中学 约275米",111,6393,29,162149,"ACC开,3D定位,天线正常",0.0
204,0,1970-01-01 00:00:00.000000011,11,"湖南省常德市鼎城区G207(锡海线),距鼎城永欣机械制造公司 约126米,距石板滩中学 约275米",111,6393,29,162149,"ACC开,3D定位,天线正常",0.0
205,0,1970-01-01 00:00:00.000000011,11,"湖南省常德市鼎城区G207(锡海线),距鼎城永欣机械制造公司 约126米,距石板滩中学 约275米",111,639301,29,162149,"ACC开,3D定位,天线正常",0.0
206,0,1970-01-01 00:00:00.000000011,11,"湖南省常德市鼎城区G207(锡海线),距鼎城永欣机械制造公司 约126米,距石板滩中学 约275米",111,639301,29,16215,"ACC开,3D定位,天线正常",11924363.030215852
